"idRecipe","step","name"
"502","2","Dans une poêle, faire fondre le beurre puis, ajouter le sucre. Remuer jusqu'à obtention d'une légère ""mousse"", et ajouter les carottes. Remuer un peu puis, y ajouter le bouillon (les carottes doivent être recouvertes)."
"502","3","Laisser à petit feu sans couvrir afin de permettre à l'eau de s'évaporer pendant 20_25 minutes."
"503","0","Inciser les magrets côté peau en quadrillage sans couper la viande."
"503","1","Cuire les magrets à feu vif dans une cocotte en fonte, en commençant par le coté peau."
"503","2","Le temps de cuisson dépend du fait qu'on aime la viande plus ou moins saignante. Compter environ 5 min de chaque côté. Retirer régulièrement la graisse en cours de cuisson."
"503","3","Réserver les magrets au chaud (au four, couverts par une feuille d'aluminium)."
"503","4","Déglacer la cocotte avec le miel et le vinaigre balsamique. Ne pas faire bouillir, la préparation tournerait au caramel. Bien poivrer."
"503","5","Mettre en saucière accompagnant le magret coupé en tranches."
"503","6","Comme accompagnement, je suggère des petits navets glacés (cuits à l'eau puis passés au beurre avec un peu de sucre)."
"504","0","Mélanger le sucre et les oeufs, puis ajouter le beurre fondu."
"504","1","Ajouter la farine, la fécule et la levure."
"504","2","A part, écraser les bananes, puis faire une bouillie avec la crème, et ajouter le sucre vanillé."
"504","3","Ajouter la préparation de bananes au mélange, puis ajouter le chocolat cassé en très petits morceaux (sinon ils coulent au fond du plat !)."
"504","4","Verser la préparation dans un moule à cake beurré."
"504","5","Faire cuire 50 mn à 180°C."
"505","0","Faire revenir les lardons et les champignons dans une poêle. Couper le dessus des tomates et les vider."
"505","1","Couper le fromage de chèvre en petits morceaux. Mélanger les champignons, les lardons et le fromage de chèvre, remplir les tomates avec cette mixture. Ajouter des herbes de provence."
"505","2","Remettre à leur place le dessus des tomates et mettre au four (210°C_thermostat 7) pendant 35 minutes."
"506","0","Mélanger l'huile, le curry, le miel et le jus du citron."
"506","1","Faire cuire les côtes de porc à la poêle."
"506","2","À mi-cuisson des côtes de porc, arrosez avec la préparation."
"506","3","Terminez la cuisson en retournant souvent la viande."
"507","0","Mélanger la levure et le lait. Laisser reposer à température ambiante 5 min."
"507","1","Faire un puits avec la farine et déposer au milieu le sel, la levure et les jaunes d'oeufs."
"507","2","Bien mélanger en mettant progressivement le lait."
"507","3","Laisser de côté pendant 4 h."
"507","4","Monter les blancs en neige et les incorporer délicatement."
"507","5","Cuire chaque blinis dans une petite poêle beurrée de 12 cm au plus."
"508","0","Couper la moitié de la tomate en tranches et les disposer au centre d'une feuille de papier alu."
"508","1","Badigeonner les escaloppes de moutarde et les poser sur les tomates."
"508","2","Les recouvrir avec le reste de la tomate tranchée."
"508","3","Couper des petits morceaux d'olives (vertes et noires), émincer l'oignon."
"508","4","Ajouter un filet d'huile d'olive puis assaisonner avec les herbes de Provences, le persil, le sel et le poivre."
"508","5","Fermer la papillotes et cuire à four chaud (180°C) pendant 20 à 25 mn."
"509","0","Préchauffez le four à 180°C (thermostat 6)."
"509","1","Beurrez un plat ovale allant au four."
"509","2","Épluchez les gousses d'ail et l'oignon."
"509","3","Coupez l'oignon et une seule des 5 gousses d'ail en petits morceaux."
"509","4","Enfournez 5 à 10 min, l'oignon en morceau et les morceaux d'une seule gousse d'ail. Puis laissez un peu refroidir le plat."
"509","5","Lavez les légumes, puis coupez-les en rondelles de même épaisseur et si possible de même diamètre."
"509","6","Disposez-les dans le plat, sur l'ail et l'oignon revenus au four, debout par rangée successive : tomate, courgette, tomate, aubergine et ainsi de suite; intercalez les 5 gousses d'ail restante."
"509","7","Salez, poivrez, arrosez d'huile d'olive, et saupoudrez d'herbes de Provence."
"509","8","Enfourner pendant 1 h 30."
"510","0","Préchauffer le four à 200°C (thermostat 6-7)."
"510","1","Mixer le chorizo."
"510","2","Dans un saladier, mélanger le chorizo avec le parmesan et la chapelure. Ajouter le beurre ramolli et mélanger du bout des doigts."
"510","3","Déposer les dos de cabillaud dans un plat allant au four et couvrir de crumble au chorizo."
"510","4","Enfourner 15 minutes."
"511","0","Faire chauffer le four à 180°C (thermostat 6)."
"511","1","Mélanger tous les ingrédients, dans l’ordre."
"511","2","Mettre dans un moule (rond ou à cake) protégé de papier sulfurisé."
"511","3","Faire cuire 30 minutes environ (ça dépend des fours, dès que c'est brun sur le dessus, plonger un couteau, si la lame ressort propre, c'est cuit)."
"511","4","Remarques :"
"511","5","- on peut réduire le sucre"
"511","6","- on peut y ajouter des fruits secs (c'est délicieux avec des cranberries)"
"511","7","- si la pâte est trop épaisse, ajouter du lait, cuillère à soupe par cuillère à soupe"
"512","0","Cela est très rapide si vous avez un micro-ondes..."
"512","1","Faire fondre dans un grand saladier le beurre, le chocolat avec la crème liquide."
"512","2","Mélanger bien après... (attention : la préparation doit rester tiède après la sortie du micro-ondes)"
"512","3","Ajouter le sucre, la farine et les oeufs entiers (battus au préalable pour incorporer plus facilement)."
"512","4","Verser la préparation dans un moule de préférence jetable en alumunium (pour une meilleure répartition de la chaleur, sauf si vous le cuisez au micro-ondes car il ne faut pas mettre de moule en aluminium au micro-ondes)."
"512","5","Temps de cuisson : 15 minutes à 180°C (thermostat 6)."
"512","6","A la sortie du four le moelleux doit être 'à peine cuit' au centre du moule."
"512","7","Laisser refroidir puis mettre au frigo qui se chargera de durcir le centre à peine cuit."
"512","8","Pour la pointe du chef, vous pouver rajouter quelques gouttes d'extrait de vanille ou d'oranges amères."
"512","9","Un conseil pour déguster votre moelleux : le passer 15 secondes puissance maxi au micro-ondes. Il en ressortira fondant à coeur..."
"512","10","C'est magique!"
"512","11","Bon appétit."
"513","0","Couper les aubergines en tranches assez fines."
"513","1","Les faire dégorger 30 min (les saupoudrer de sel)."
"513","2","Dans une poêle, faire chauffer de l'huile d'olive et y dorer les tranches d'aubergines de chaque côté."
"513","3","Baisser le feu et laisser les aubergines s'attendrir."
"513","4","Dans un plat allant au four, étaler la sauce bolognaise sur le fond, saupoudrer de parmesan et étaler une couche d'aubergine."
"513","5","Recommencer l'opération autant de fois que nécessaire, terminer par la sauce bolognaise."
"513","6","Recouvrir de parmesan et parsemer de beurre."
"513","7","Mettre à four chaud pendant environ 30 min."
"514","0","Couper les carottes, l’ail, les échalotes et la pomme, en petits dés."
"514","1","Emincer les escalopes de poulet."
"514","2","Faire dorer les émincés, dans du beurre et ajouter les dés (carottes, pomme, etc.) pour les faire revenir."
"514","3","Saupoudrer de farine et de curry, tourner."
"514","4","Ajouter un grand verre d’eau, les tomates pelées et coupées, en petits dés."
"514","5","Laisser cuire, à petit feu, pendant 20 à 30 min."
"514","6","Incorporer la crème fraîche et porter à ébullition pendant 1 min."
"515","0","Couper les courgettes en rondelles et les faire cuire 20 mn à la vapeur."
"515","1","Pendant ce temps, faire revenir 10 mn la viande hachée dans un peu de matière grasse . Ajouter le coulis de tomate, l'ail, le persil, le sel et le poivre. Laisser cuire encore 5 mn."
"515","2","Mélanger le tout. Facultatif : saupoudrer de gruyère râpé ou de parmesan."
"516","0","Emincer l'oignon, le faire revenir dans de l'huile dans une grande poêle (ou wok)."
"516","1","Ajouter l'ananas, faire un peu caraméliser, puis ajouter le lait de coco. Laisser mijoter 5 mn."
"516","2","Ajouter enfin le poulet émincé et le curry, laisser cuire 10 mn. Assaisonner à votre goût."
"517","0","Couper les endives en lanières, peler et émincer les oignons."
"517","1","Faire chauffer l'huile d'olive dans une poêle et y faire suer les oignons. Ajouter les lanières d'endives et faire sauter le tout 3 min à feu doux."
"517","2","Saler poivrer et verser dans un plat en terre allant au four."
"517","3","Mettre les lardons à dorer et les verser sur les endives."
"517","4","Recouvrir le plat de lamelles de reblochon et placer sous le grill du four 10 min."
"517","5","Servir dès la sortie du four."
"518","0","Eplucher l’ail et les oignons. Les couper en lamelles. Les faire blondir dans la cocotte avec la moitié du beurre."
"518","1","Ajouter les clous de girofle, la cannelle, le '4 épices', le sel et le curry."
"518","2","Verser les yaourts battus, ajouter les morceaux de mouton sans les faire revenir et le reste du beurre. Laisser cuire 2 heures à petit feu."
"518","3","Vers la fin de la cuisson, ajouter le cumin, les grains de coriandre, safran, Cayenne et cardamome. Laisser encore mijoter 10 à 15 mn."
"518","4","Si la sauce n’est pas très liée, la battre au batteur électrique avant de servir."
"519","0","Mettre tous les ingrédients coupés grossièrement dans un mixer."
"519","1","Démarrer l'appareil à petite vitesse et terminer à grande vitesse. Si vous êtes pressés, mettre au congélateur 30 minutes. Sinon, le plus longtemps possible au réfrigérateur."
"519","2","Ajouter des glaçons au moment de servir."
"520","0","Versez dans un grand bol la farine, la levure, le sel et le sucre."
"520","1","Mélangez et faites un puits au centre."
"520","2","Versez les oeufs et mélangez au fouet."
"520","3","Ajoutez ensuite progressivement le lait et le beurre fondu jusqu'à obtenir une pâte lisse. Elle est assez épaisse, c'est normal."
"520","4","Maintenant, laissez reposer à température ambiante pendant 20 à 30 minutes. Faites chauffer votre poêle à crêpes et graissez-la."
"520","5","Lorsque la poêle est bien chaude, versez l'équivalent d'une louche de pâte pour chaque pancake."
"520","6","Faites cuire à feu doux quelques minutes en retournant le pancake quand vous voyez apparaître des petites bulles."
"520","7","Maintenant dévorez-les avec du sirop d’érable, de la confiture..."
"521","0","I- Préchauffez le four à 180°C (thermostat 6). Pelez et épépinez les pommes. Coupez-les en dés. Rincez le citron et râpez l'équivalent d'une cuillerée à soupe de zeste."
"521","1","II- Dans un grand saladier, travaillez le beurre ramolli et le sucre en poudre jusqu'à ce que le mélange soit homogène. Incorporez les oeufs un à un, puis la farine tamisée, la levure, le zeste et le sel."
"521","2","III- Mélangez la pâte avec les dés de pommes et versez-la dans un moule à cake beurré. Glissez-le dans le four puis laissez cuire environ 45 min. Testez la cuisson en piquant le cake avec la lame d'un couteau, qui doit ressortir sèche."
"521","3","IV- laissez tiédir le cake hors du four environ 15 min puis démoulez-le sur une grille. Servez à température ambiante."
"522","0","Faire tremper les vermicelles dans de l'eau pendant 15 minutes ainsi que les champignons noirs."
"522","1","Hacher très finement l'échalote, l'ail, le porc et les crevettes."
"522","2","Éplucher et râper la carotte et insérer au mélange."
"522","3","Égoutter les vermicelles, les couper en trois puis les ajouter au mélange. Égoutter ensuite les champignons noirs, les couper en lamelles fines et les incorporer au mélange."
"522","4","Insérer le blanc d'oeuf."
"522","5","Saler, poivrer, ajouter le sucre et la sauce nuoc mam."
"522","6","Bien mélanger à la main."
"522","7","Préparer un récipient d'eau chaude et tremper une feuille de galette de riz puis la déposer sur un torchon propre."
"522","8","Mettre la farce en bas de cette galette."
"522","9","Rabattre un côté de la galette sur la farce puis rabattre le côté opposé."
"522","10","Prendre la partie basse de la galette et rouler vers l'avant en serrant bien."
"522","11","Faire frire dans une huile chaude."
"523","0","Dans une cocotte-minute, mettre le beurre et l'huile d'olive."
"523","1","Quand c'est chaud, ajouter la viande coupée en morceaux de 4 cm environ, les faire rôtir."
"523","2","Ajouter les lardons et les oignons émincés, ne pas les noircir, ils doivent rester blonds."
"523","3","Jeter en pluie la cassonade, et remuer parfaitement."
"523","4","Tartiner les tranches de pain avec la moutarde, et poser sur la viande coté moutarde, remuer doucement."
"523","5","Verser les 2 bouteilles de chimay."
